0,1
-1.0183442978321997,-3.8799062397311816
-5.0728470886121615,-1.6948909887760433
-1.6142413488243823,-6.235077039270289
-3.731970841219144,-1.7177282163142724
-1.7326526636418054,-2.563796589384832
-3.8945275384781257,-3.381502287914811
-2.8410031916294245,-1.6128269436092229
-3.3464756205684707,-3.9190026331739407
0.0420324356839721,-1.8966714353993064
-4.6197561147547495,-3.6802222730352656
-2.1268052788410885,-1.9117711514751192
-2.3269871350524154,-1.6041685920115347
-2.492032155548462,-1.8700803163699835
-2.2167608098103595,-2.1074405264842424
-4.854161799821951,-1.1552985324509537
-1.7888332638338726,-2.0969285530647084
-1.646468612686928,-2.5653836690021614
-3.2773169944466813,-1.3206738353348242
-1.765198838355827,-2.370887004979385
-2.360039361660636,-1.6588531264637447
-1.5690678998944103,-2.950165481299809
-1.4416168502077946,-3.029767213996252
-2.331417721643218,-1.7908864171213574
-1.441747089085124,-2.832846558056655
-3.5079234677539093,-1.2014240731728516
-2.75458287262792,-1.487673046774286
-1.9846298476435444,-2.0083938511446946
-1.367406693933233,-2.855511763084471
-2.478042738570565,-1.6177603201578294
-1.7411986849601682,-2.2527857738228376
-2.164684235447789,-1.857402078387934
-2.9494331131773186,-1.375500742986734
-1.2773095909110972,-3.027029674103648
-1.532791433437365,-2.5921340112152658
-4.163626121384688,-1.1774449133998477
-1.268346355640943,-3.419598084515691
-1.2864440562442565,-3.0238944829133367
-3.2596406644199365,-1.2525593766067988
-1.8597270244169135,-2.112961281700887
-1.6266242382301912,-2.409245084126359
-2.29499529752528,-1.736231979898144
-2.630775213501233,-1.5268112385869794
-3.1033222555068334,-1.305655280991678
-1.4655459309831802,-2.691510591019024
-2.063681698968741,-1.9171068047321809
-2.824011272057497,-1.427730139354183
-3.706117223459398,-1.6876660102997791
-4.665826860753528,-1.2448750190830842
-2.205541441008251,-1.8250285929389376
-2.3699265193704693,-1.707848278824818
-5.306700000000001,-1.139072039072039
-1.5651845280064969,-2.4952091332513477
-3.358037888630396,-1.2098342411397385
-1.799623683542097,-2.1816284882700114
-1.4085058272751128,-2.7634397373170483
-3.851092004575266,-1.1886805376504392
-1.918489697594032,-2.055619810302528
-1.674469324849002,-2.324128329819269
-2.40425347592147,-1.6610024660897875
-4.50118582362022,-1.165684326482152
-2.719239164555331,-1.479890520873759
-2.5436243108208094,-1.5745028257152751
-1.321640963700791,-2.937205212828599
-3.017520983462397,-1.3399054071807108
-2.2275161039616007,-1.7790264133207794
-3.198278899493668,-1.271563981214105
-2.0118484409180017,-1.9650678162693245
-1.2772710831736558,-3.3953134097626863
-2.1259134154885757,-1.8591102703658964
-2.881325044137821,-1.397023939191324
